record_id,entry_type,authors,year,title,journal,abstract,doi,pmid,keywords,decision_r1,decision_r2,final_decision,exclusion_reason,notes
GrechJ202133675289,article,"Grech, J and Grech, J",2021,Nursing students' evaluation of a gamified public health educational webinar: A comparative pilot study.,Nursing open,"AIM: To compare undergraduate nursing students' evaluations of a gamified educational webinar to a non-gamified version. Both webinars covered the topic ""Determinants of health,"" part of public health education. DESIGN: A post-test evaluation design with a comparison group, and an additional qualitative component. METHODS: First-year students reading for a Bachelor of Science in Nursing at the Malta College of Arts, Science and Technology were randomly allocated into two classes of 26 students each, and to the gamified and non-gamified webinars. The revised ""Students Evaluations of Educational Quality"" questionnaire was sent to all participants. Participants were also asked to provide comments on their learning experience. RESULTS: A total of 40 participants who attended the gamified and non-gamified webinars completed the questionnaire. Educational quality was perceived as ""good"" to ""very good,"" in both groups. Most participants in the gamified webinar group remarked that gamification helped to increase their engagement and interaction.",10.1002/nop2.826,33675289,determinants of health; gamification; nursing; nursing education; online learning; public health,include,,include,,AI-R1: Nursing students randomly allocated to gamified vs non-gamified webinar with evaluation outcomes.
FoltzRamosK202533587007,article,"Foltz-Ramos, K and Fusco, NM and Paige, JB",2025,Saving patient x: A quasi-experimental study of teamwork and performance in simulation following an interprofessional escape room.,Journal of interprofessional care,"Graduates of health professions programs are required to work collaboratively as part of interprofessional healthcare teams. The purpose of this study was to create and test the use of an interprofessional escape room, as a method to improve teamwork, prior to interprofessional simulation. The study evaluated performance in simulation with the Observed Interprofessional Collaboration tool and self-reported attitudes toward teamwork using the Interprofessional Socialization and Valuing Scale. A total of 233 students from professional nursing (n of 118) and pharmacy students (n of 115) were split into groups of four (two nursing, two pharmacy students). Groups were randomized to participate in the escape room first followed by simulation, or simulation first followed by the escape room. Results indicated median scores in simulation performance were higher for students who participated in an escape room before simulation compared to an escape room after simulation. There was no difference in the mean change in perceptions of teamwork from pre to post between students who participated in an escape room before simulation. Escape rooms can, in a brief period of time, improve teamwork and consequently performance during simulation. Findings support the use of escape rooms in interprofessional education curriculum as a method to promote teamwork.",10.1080/13561820.2021.1874316,33587007,Escape room; communication; interprofessional education; simulation; teamwork,maybe,,maybe,,"AI-R1: Escape room (game) randomized order among nursing and pharmacy students; mixed population and quasi-experimental, prefer MAYBE."
MehtaSJ202033346847,article,"Mehta, SJ and Hume, E and Troxel, AB and Reitz, C and Norton, L and Lacko, H and McDonald, C and Freeman, J and Marcus, N and Volpp, KG and Asch, DA",2020,"Effect of Remote Monitoring on Discharge to Home, Return to Activity, and Rehospitalization After Hip and Knee Arthroplasty: A Randomized Clinical Trial.",JAMA network open,"IMPORTANCE: Hip and knee arthroplasty are the most common inpatient surgical procedures for Medicare beneficiaries in the US, with substantial variation in cost and quality. Whether remote monitoring incorporating insights from behavioral science might help improve outcomes and increase value of care remains unknown. OBJECTIVE: To evaluate the effect of activity monitoring and bidirectional text messaging on the rate of discharge to home and clinical outcomes in patients receiving hip or knee arthroplasty. DESIGN, SETTING, AND PARTICIPANTS: Randomized clinical trial conducted between February 7, 2018, and April 15, 2019. The setting was 2 urban hospitals at an academic health system. Participants were patients aged 18 to 85 years scheduled to undergo hip or knee arthroplasty with a Risk Assessment and Prediction Tool score of 6 to 8. INTERVENTIONS: Eligible patients were randomized evenly to receive usual care (n = 153) or remote monitoring (n = 147). Those in the intervention arm who agreed received a wearable activity monitor to track step count, messaging about postoperative goals and milestones, pain score tracking, and connection to clinicians as needed. Patients assigned to receive monitoring were further randomized evenly to remote monitoring alone or remote monitoring with gamification and social support. Remote monitoring was offered before surgery, began at hospital discharge, and continued for 45 days postdischarge. MAIN OUTCOMES AND MEASURES: The primary outcome was discharge status (home vs skilled nursing facility or inpatient rehabilitation). Prespecified secondary outcomes included change in average daily step count and rehospitalizations. RESULTS: A total of 242 patients were analyzed (124 usual care, 118 intervention); median age was 66 years (interquartile range, 58-73 years); 78.1% were women, 45.5% were White, 43.4% were Black; and 81.4% in the intervention arm agreed to receive monitoring. There was no significant difference in the rate of discharge to home between the usual care arm (57.3%; 95% CI, 48.5%-65.9%) and the intervention arm (56.8%; 95% CI, 47.9%-65.7%) and no significant increase in step count in those receiving remote monitoring plus gamification and social support compared with remote monitoring alone. There was a statistically significant reduction in rehospitalization rate in the intervention arm (3.4%; 95% CI, 0.1%-6.7%) compared with the usual care arm (12.2%; 95% CI, 6.4%-18.0%) (P = .01). CONCLUSIONS AND RELEVANCE: In this study, the remote monitoring program did not increase rate of discharge to home after hip or knee arthroplasty, and gamification and social support did not increase activity levels. There was a significant reduction in rehospitalizations among those receiving the intervention, which may have resulted from goal setting and connection to the care team. TRIAL REGISTRATION: ClinicalTrials.gov Identifier: NCT03435549.",10.1001/jamanetworkopen.2020.28328,33346847,,exclude,,exclude,"P1: Remote monitoring trial in arthroplasty patients, not nursing education or game-based teaching.","AI-R1: Remote monitoring trial in arthroplasty patients, not nursing education or game-based teaching."
SuppanL202033296329,article,"Suppan, L and Abbas, M and Catho, G and Stuby, L and Regard, S and Harbarth, S and Achab, S and Suppan, M",2020,Impact of a Serious Game on the Intention to Change Infection Prevention and Control Practices in Nursing Homes During the COVID-19 Pandemic: Protocol for a Web-Based Randomized Controlled Trial.,JMIR research protocols,"BACKGROUND: Nursing home residents are at high risk of complications and death due to COVID-19. Lack of resources, both human and material, amplifies the likelihood of contamination in these facilities where a single employee can contaminate dozens of residents and colleagues. Improving the dissemination of and adhesion to infection prevention and control (IPC) guidelines is therefore essential. Serious games have been shown to be effective in developing knowledge and in increasing engagement, and could motivate nursing home employees to change their IPC practices. OBJECTIVE: Our aim is to assess the impact of ""Escape COVID-19,"" a serious game designed to enhance knowledge and application of IPC procedures, on the intention of nursing home employees to change their IPC practices. METHODS: We will carry out a web-based randomized controlled trial following the CONSORT-EHEALTH (Consolidated Standards of Reporting Trials of Electronic and Mobile Health Applications and Online Telehealth) guidelines and incorporating relevant elements of CHERRIES (Checklist for Reporting Results of Internet E-Surveys). Participants will be randomized to either the control or the serious game (intervention) group. First, both groups will be asked to answer a questionnaire designed to gather demographic data and assess baseline knowledge. The control group will then receive a quick reminder of the current national guidelines and links to IPC guidelines for health care professionals, while the other group will play the game. Both groups will then have to answer a second questionnaire designed to assess their willingness to change their IPC practices after having followed their respective material. After completing this questionnaire, they will be granted access to the material presented to the group they were not assigned to and receive a course completion certificate. The primary outcome will be the proportion of participants willing to change their IPC practices according to group. Secondary outcomes will include the analysis of specific questions detailing the exact changes considered by the participants. Factors associated with participant willingness or reluctance to change behavior will also be assessed. Attrition will also be assessed at each stage of the study. RESULTS: The study protocol has been presented to our regional ethics committee (Req-2020-01262), which issued a declaration of no objection as such projects do not fall within the scope of the Swiss federal law on human research. Data collection began on November 5, 2020, and should be completed by December 4, 2020. CONCLUSIONS: This study should determine whether ""Escape COVID-19,"" a serious game designed to improve compliance with COVID-19 safe practices, modifies the intention to follow IPC guidelines among nursing home employees. INTERNATIONAL REGISTERED REPORT IDENTIFIER (IRRID): DERR1-10.2196/25595.",10.2196/25595,33296329,COVID-19; SARS-COV-2; elderly; health care worker; infection control; infection prevention; infectious disease; nursing home; older adult; randomized controlled trial; serious game; transmission,maybe,,maybe,,"AI-R1: Protocol for RCT of serious game on nursing home employees' IPC; protocol with randomization, prefer MAYBE."
DelmasP202033292718,article,"Delmas, P and Fiorentino, A and Antonini, M and Vuilleumier, S and Stotzer, G and Kollbrunner, A and Jaccard, D and Hulaas, J and Rutschmann, O and Simon, J and Hugli, O and Gilart de Keranflec'h, C and Pasquier, J",2020,Effects of environmental distractors on nurse emergency triage accuracy: a pilot study protocol.,Pilot and feasibility studies,"BACKGROUND: The clinical decisions of emergency department triage nurses need to be of the highest accuracy. However, studies have found repeatedly that these nurses over- or underestimate the severity of patient health conditions. This has major consequences for patient safety and patient flow management. Workplace distractors such as noise and task interruptions have been pointed to as factors that might explain this inaccuracy. The use of a serious game reproducing the work environment during triage affords the opportunity to explore the impact of these distractors on nurse emergency triage accuracy, in a safe setting. METHODS/DESIGN: A pilot study with a factorial design will be carried out to test the acceptability and feasibility of a serious game developed specifically to simulate the triage process in emergency departments and to explore the primary effects of distractors on nurse emergency triage accuracy. Eighty emergency nurses will be randomized into four groups: three groups exposed to different distractors (A, noise; B, task interruptions; C, noise and task interruptions) and one control group. All nurses will have to complete 20 clinical vignettes within 2 h. For each vignette, a gold standard assessment will be determined by experts. Pre-tests will be conducted with clinicians and certified emergency nurses to evaluate the appeal of the serious game. DISCUSSION: Study results will inform the design of large-scale investigations and will help identify teaching, training, and research areas that require further development.",10.1186/s40814-020-00717-8,33292718,Distractors; Emergency department; Patient safety; Serious game; Triage accuracy,exclude,,exclude,"I1: Serious game used to study distractor effects on triage accuracy, not a game-based teaching intervention vs conventional teaching.","AI-R1: Serious game used to study distractor effects on triage accuracy, not a game-based teaching intervention vs conventional teaching."
LeMayS202133098330,article,"Le May, S and Tsimicalis, A and Noel, M and Rainville, P and Khadra, C and Ballard, A and Guingo, E and Cotes-Turpin, C and Addab, S and Chougui, K and Francoeur, M and Hung, N and Bernstein, M and Bouchard, S and Parent, S and Hupin Debeurme, M",2021,Immersive virtual reality vs. non-immersive distraction for pain management of children during bone pins and sutures removal: A randomized clinical trial protocol.,Journal of advanced nursing,"AIMS: To examine the efficacy of an immersive virtual reality distraction compared with an active non-immersive distraction, such as video games on a tablet, for pain and anxiety management and memory of pain and anxiety in children requiring percutaneous bone pins and/or suture removal procedures. DESIGN: Three-centre randomized clinical trial using a parallel design with two groups: experimental and control. METHODS: Study to take place in the orthopaedic department of three children hospital of the Montreal region starting in 2019. Children, from 7-17 years old, requiring bone pins and/or suture removal procedures will be recruited. The intervention group (N = 94) will receive a virtual reality game (Dreamland), whereas the control group (N = 94) will receive a tablet with video games. The primary outcomes will be both the mean self-reported pain score measured by the Numerical Rating Scale and mean anxiety score, measured by the Child Fear Scale. Recalls of pain and anxiety will be measured 1 week after the procedure using the same scales. We aim to recruit 188 children to achieve a power of 80% with a significance level (alpha) of 5%. DISCUSSION: While multiple pharmacological methods have previously been tested for children, no studies have evaluated the impact of immersive virtual reality distraction for pain and anxiety management in the orthopaedic setting. IMPACT: Improved pain management can be achieved using virtual reality during medical procedures for children. This method is innovative, non-pharmacological, adapted to the hospital setting, and user-friendly. TRIAL REGISTRATION: NCT03680625, registered on clinicaltrials.gov.",10.1111/jan.14607,33098330,anxiety; distraction; nurses; nursing; orthopaedic; paediatric; pain; randomized control trial; video games; virtual reality,exclude,,exclude,"P1: VR distraction for pain in children, not nursing education.","AI-R1: VR distraction for pain in children, not nursing education."
BendaNC202032985993,article,"Benda, NC and Kellogg, KM and Hoffman, DJ and Fairbanks, RJ and Auguste, T",2020,Lessons Learned From an Evaluation of Serious Gaming as an Alternative to Mannequin-Based Simulation Technology: Randomized Controlled Trial.,JMIR serious games,"BACKGROUND: The use of new technology like virtual reality, e-learning, and serious gaming can offer novel, more accessible options that have been demonstrated to improve learning outcomes. OBJECTIVE: The aim of this study was to compare the educational effectiveness of serious game-based simulation training to traditional mannequin-based simulation training and to determine the perceptions of physicians and nurses. We used an obstetric use case, namely electronic fetal monitoring interpretation and decision making, for our assessment. METHODS: This study utilized a mixed methods approach to evaluate the effectiveness of the new, serious game-based training method and assess participants' perceptions of the training. Participants were randomized to traditional simulation training in a center with mannequins or serious game training. They then participated in an obstetrical in-situ simulation scenario to assess their learning. Participants also completed a posttraining perceptions questionnaire. RESULTS: The primary outcome measure for this study was the participants' performance in an in-situ mannequin-based simulation scenario, which occurred posttraining following a washout period. No significant statistical differences were detected between the mannequin-based and serious game-based groups in overall performance, although the study was not sufficiently powered to conclude noninferiority. The survey questions were tested for significant differences in participant perceptions of the educational method, but none were found. Qualitative participant feedback revealed important areas for improvement, with a focus on game realism. CONCLUSIONS: The serious game training tool developed has potential utility in providing education to those without access to large simulation centers; however, further validation is needed to demonstrate if this tool is as effective as mannequin-based simulation.",10.2196/21123,32985993,continuing medical education; obstetrics; simulation training,maybe,,maybe,,"AI-R1: RCT of serious game vs mannequin simulation in physicians and nurses; mixed population and simulation comparator, prefer MAYBE."
ChauJPC202032925744,article,"Chau, JPC and Lo, SHS and Choi, KC and Lee, VWY and Lui, GCY and Chan, KM and Lau, AYL",2020,Effects of a multidisciplinary team-led school-based human papillomavirus vaccination health-promotion programme on improving vaccine acceptance and uptake among female adolescents: A cluster randomized controlled trial.,Medicine,"INTRODUCTION: Evidence has consistently shown the high efficacy of human papillomavirus (HPV) vaccines in preventing cervical cancers. However, the HPV vaccine uptake rate in Hong Kong is very low. We will develop and evaluate an innovative, theory-based multidisciplinary team-led school-based HPV vaccination health-promotion program (MDL-SHPVP), engaging female adolescents, parents/guardians, and secondary school personnel in multicomponent educational strategies and interactive discussions. METHODS AND ANALYSIS: A cluster randomized controlled trial is proposed. We will recruit 2520 female adolescents and their parents/guardians from 18 secondary day schools. The MDL-SHPVP is underpinned by the Health Belief Model and Precaution Adoption Process Model. Multicomponent interventions will be offered, including education sessions with small group dialogues with a registered nurse and trained healthcare and lay volunteers, and educational computer games. A team of volunteers will be established to raise HPV, cervical cancer, and HPV vaccine awareness. Outcomes include adolescents' uptake of the HPV vaccine, adolescents' intention to receive HPV vaccination, vaccine acceptance among parents/guardians, and parents'/guardians' and adolescents' HPV knowledge, attitudes, and beliefs. Data will be collected at baseline, 1 month, and 1 year after intervention. The generalized estimating equations analysis will be used for comparing the outcomes between the 2 groups. ETHICS AND DISSEMINATION: Ethical approval was obtained from the Joint Chinese University of Hong Kong-New Territories East Cluster Clinical Research Ethics Committee (Ref. no.: 2019.055). We will disseminate the study findings via peer-reviewed publications and presentations at relevant events and international and local conferences. TRIAL REGISTRATION NUMBER: ClinicalTrials.gov NCT04438291.",10.1097/MD.0000000000022072,32925744,,exclude,,exclude,"P1: School-based HPV vaccination program for adolescents, not nursing education.","AI-R1: School-based HPV vaccination program for adolescents, not nursing education."
WochnaLoerzelV202032830802,article,"Wochna Loerzel, V and Clochesy, JM and Geddie, PI",2020,Using Serious Games to Increase Prevention and Self-Management of Chemotherapy-Induced Nausea and Vomiting in Older Adults With Cancer.,Oncology nursing forum,"OBJECTIVES: To examine the frequency and types of preventive and self-management behaviors reported by participants, as well as report acceptability and usability data for the electronic Symptom Self-Management Training-Chemotherapy-Induced Nausea and Vomiting (CINV) serious game. SAMPLE &AMP; SETTING: 80 adults who were aged 60 years or older and newly diagnosed with cancer were recruited from a community cancer center. METHODS &AMP; VARIABLES: Participants were randomized to an intervention or control group. A symptom management checklist was used to record preventive and self-management behaviors used after each chemotherapy treatment at home. Acceptability and usability were assessed using a brief survey. RESULTS: The intervention group reported using more preventive behaviors, and the control group reported using more self-management behaviors. Antiemetics were the most common strategy used, followed by dietary strategies. Participants rated all aspects of the serious game highly for usability and acceptability. IMPLICATIONS FOR NURSING: Oncology providers can help older adults plan for self-managing treatment-related side effects at home. Recording self-management behaviors may reinforce the importance of active prevention and management of CINV.",10.1188/20.ONF.567-576,32830802,chemotherapy-induced nausea and vomiting; older adults; self-management; serious game,exclude,,exclude,"P1: Serious game for self-management in older cancer patients, not nursing education.","AI-R1: Serious game for self-management in older cancer patients, not nursing education."
VermeirJF202032773374,article,"Vermeir, JF and White, MJ and Johnson, D and Crombez, G and Van Ryckeghem, DML",2020,The Effects of Gamification on Computerized Cognitive Training: Systematic Review and Meta-Analysis.,JMIR serious games,"BACKGROUND: There has been a growing interest in the application of gamification (ie, the use of game elements) to computerized cognitive training. The introduction of targeted gamification features to such tasks may increase motivation and engagement as well as improve intervention effects. However, it is possible that game elements can also have adverse effects on cognitive training (eg, be a distraction), which can outweigh their potential motivational benefits. So far, little is known about the effectiveness of such applications. OBJECTIVE: This study aims to conduct a systematic review and meta-analysis to investigate the effect of gamification on process outcomes (eg, motivation) and on changes in the training domain (eg, cognition), as well as to explore the role of potential moderators. METHODS: We searched PsycINFO, Cumulative Index to Nursing and Allied Health Literature, ProQuest Psychology, Web of Science, Scopus, PubMed, Science Direct, Excerpta Medica dataBASE, Institute of Electrical and Electronics Engineers Xplore, Association for Computing Machinery, and a range of gray-area literature databases. The searches included papers published between 2008 and 2018. Meta-analyses were performed using a random-effects model. RESULTS: The systematic review identified 49 studies, of which 9 randomized controlled trials were included in the meta-analysis. The results of the review indicated that research in this context is still developing and lacks well-controlled empirical studies. Gamification in cognitive training is applied to a large range of age groups and audiences and is mostly delivered at a research site through computers. Rewards and feedback continue to dominate the gamification landscape, whereas social-oriented features (eg, competition) are underused. The meta-analyses showed that gamified training tasks were more motivating/engaging (Hedges g=0.72) and more demanding/difficult (Hedges g=-0.52) than non- or less-gamified tasks, whereas no effects on the training domain were found. Furthermore, no variables moderated the impact of gamified training tasks. However, meta-analytic findings were limited due to a small number of studies. CONCLUSIONS: Overall, this review provides an overview of the existing research in the domain and provides evidence for the effectiveness of gamification in improving motivation/engagement in the context of cognitive training. We discuss the shortcomings in the current literature and provide recommendations for future research.",10.2196/18644,32773374,cognition; gamification; health; meta-analysis; systematic review,exclude,,exclude,"S1: Systematic review and meta-analysis of gamification on cognitive training, not a primary RCT.","AI-R1: Systematic review and meta-analysis of gamification on cognitive training, not a primary RCT."
JeonMJ202132401683,article,"Jeon, MJ and Jeon, HS and Yi, CH and Kwon, OY and You, SH and Park, JH",2021,Block and Random Practice: A Wii Fit Dynamic Balance Training in Older Adults.,Research quarterly for exercise and sport,"<b>Purpose</b>: To compare the effectiveness of blocked and random practice schedules of balance training in dynamic balance abilities of older adults using Wii Fit balance game tasks. <b>Method</b>: Forty-one participants who were not receiving hospice care or living in a nursing home participated. Three Wii Fit balance tasks (tasks A, B, and C) were selected for training, and one task (task D) was selected as the transfer test among the nine tasks in the Wii Fit balance game software. Scores for tasks A and D were evaluated. Completion times for tasks B and C were evaluated. Moved distance for the functional reach test (FRT), completion time for the timed up and go test (TUG), and performance score for the Tinetti performance-oriented mobility assessment (POMA) were also tested as clinical balance assessment outcomes. <b>Results</b>: The training significantly improved the performance outcomes of clinical balance assessments and task D. There were no significant group × time interaction effects and no significant main effects by group during the acquisition and retention periods of tasks A, B, and C. However, significant main effects by time were observed for tasks A, B, and C. <b>Conclusions</b>: When dynamic balance training such as the Wii Fit balance system is administered to older adults in a clinical setting, either a block or a random practice schedule can be effectively used to improve the dynamic balance skills. Wii Fit-based balance training is clinically effective for improving the dynamic balance ability.",10.1080/02701367.2020.1733456,32401683,Contextual interference; Wii Fit; dynamic balance; practice schedule,exclude,,exclude,"P1: Wii Fit balance training in older adults, not nursing education.","AI-R1: Wii Fit balance training in older adults, not nursing education."
ZhouH202032178231,article,"Zhou, H and Al-Ali, F and Kang, GE and Hamad, AI and Ibrahim, RA and Talal, TK and Najafi, B",2020,Application of Wearables to Facilitate Virtually Supervised Intradialytic Exercise for Reducing Depression Symptoms.,"Sensors (Basel, Switzerland)","Regular exercise can reduce depression. However, the uptake of exercise is limited in patients with end-stage renal disease undergoing hemodialysis. To address the gap, we designed a gamified non-weight-bearing intradialytic exercise program (exergame). The intradialytic exergame is virtually supervised based on its interactive feedback via wearable sensors attached on lower extremities. We examined the effectiveness of this program to reduce depression symptoms compared to nurse-supervised intradialytic exercise in 73 hemodialysis patients (age = 64.5 ± 8.7years, BMI = 31.6 ± 7.6kg/m<sup>2</sup>). Participants were randomized into an exergame group (EG) or a supervised exercise group (SG). Both groups received similar exercise tasks for 4 weeks, with three 30 min sessions per week, during hemodialysis treatment. Depression symptoms were assessed at baseline and the fourth week using the Center for Epidemiologic Studies Depression Scale. Both groups showed a significant reduction in depression score (37%, <i>p</i> < 0.001, Cohen's effect size <i>d</i> = 0.69 in EG vs. 41%, <i>p</i> < 0.001, <i>d</i> = 0.65 in SG) with no between-group difference for the observed effect (<i>p</i> > 0.050). The EG expressed a positive intradialytic exercise experience including fun, safety, and helpfulness of sensor feedback. Together, results suggested that the virtually supervised low-intensity intradialytic exergame is feasible during routine hemodialysis treatment. It also appears to be as effective as nurse-supervised intradialytic exercise to reduce depression symptoms, while reducing the burden of administrating exercise on dialysis clinics.",10.3390/s20061571,32178231,depression; digital health; end-stage renal disease; exergame; hemodialysis; intradialytic exercise; sensor; virtual reality; wearable,exclude,,exclude,"P1: Exergame for hemodialysis patients' depression, not nursing education.","AI-R1: Exergame for hemodialysis patients' depression, not nursing education."
BlaniA202032075641,article,"Blanié, A and Amorim, MA and Benhamou, D",2020,Comparative value of a simulation by gaming and a traditional teaching method to improve clinical reasoning skills necessary to detect patient deterioration: a randomized study in nursing students.,BMC medical education,"BACKGROUND: Early detection and response to patient deterioration influence patient prognosis. Nursing education is therefore essential. The objective of this randomized controlled trial was to compare the respective educational value of simulation by gaming (SG) and a traditional teaching (TT) method to improve clinical reasoning (CR) skills necessary to detect patient deterioration. METHODS: In a prospective multicenter study, and after consent, 2nd year nursing students were randomized into two groups: Simulation by gaming ""SG"": the student played individually with a serious game consisting of 2 cases followed by a common debriefing with an instructor;Traditional Teaching ""TT"": the student worked on the same cases in text paper format followed by a traditional teaching course with a PowerPoint presentation by an instructor. CR skill was measured by script concordance tests (80 SCTs, score 0-100) immediately after the session (primary outcome) and on month later. Other outcomes included students' satisfaction, motivation and professional impact. RESULTS: One hundred forty-six students were randomized. Immediately after training, the SCTs scores were 59 ± 9 in SG group (n = 73) and 58 ± 8 in TT group (n = 73) (p = 0.43). One month later, the SCTs scores were 59 ± 10 in SG group (n = 65) and 58 ± 8 in TT group (n = 54) (p = 0.77). Global satisfaction and motivation were highly valued in both groups although significantly greater in the SG group (p < 0.05). The students declared that the training course would have a positive professional impact, with no difference between groups. CONCLUSIONS: In this study assessing nursing student CR to detect patient deterioration, no significant educational difference (SCT), neither immediate nor 1 month later, was observed between training by SG and the TT course. However, satisfaction and motivation were found to be greater with the use of SG. TRIAL REGISTRATION: ClinicalTrials.gov; NCT03428269. Registered 30 january 2018.",10.1186/s12909-020-1939-6,32075641,Clinical reasoning; Deterioration; Motivation; Nursing students; Script concordance test; Serious games; Simulation,include,,include,,AI-R1: RCT comparing simulation-by-gaming (serious game) vs traditional teaching in nursing students with clinical reasoning outcomes.
PimentelJ202032027184,article,"Pimentel, J and Arias, A and Ramírez, D and Molina, A and Chomat, AM and Cockcroft, A and Andersson, N",2020,Game-Based Learning Interventions to Foster Cross-Cultural Care Training: A Scoping Review.,Games for health journal,"<b><i>Objective:</i></b> Differences in cultural background between health providers and patients can reduce effective access to health services in multicultural settings. Health sciences educators have recently suggested that game-based learning may be effective for cross-cultural care training. This scoping review maps published knowledge on educational games intended to foster cross-cultural care training and highlights the research gaps for future research. <b><i>Materials and Methods:</i></b> A scoping review searched PubMed, Eric, Embase, Lilacs, PsycINFO, and Google Scholar for theoretical and empirical research, using terms relevant to cross-cultural care and game-based learning. A participatory research framework engaged senior medical students and participatory research experts in conducting and evaluating the review. <b><i>Results:</i></b> Forty-one documents met the inclusion criteria, all from developed countries. The most common source of publication was nursing and medicine (39%; 16/41) and used the cultural competence approach (44%; 18/41). Around one-half of the publications (51%; 21/41) were theoretical and 39% (16/41) were empirical. Empirical studies most commonly used mixed methods (44%; 7/16), followed by strictly quantitative (31%; 5/16) or qualitative (25%; 4/16) approaches. There were no randomized controlled trials and only one study engaged end-users in the design. Empirical studies most frequently assessed role-play-related games (44%; 7/16) and used game evaluation-related outcomes or learning-related outcomes. None used patient-oriented outcomes. Findings suggest that educational games are an effective and engaging educational intervention for cross-cultural care training. <b><i>Conclusions:</i></b> The paucity of studies on educational games and cross-cultural care training precludes a systematic review. Future empirical studies should focus on randomized counterfactual designs and patient-related outcomes. We encourage involving end-users in developing content for educational games.",10.1089/g4h.2019.0078,32027184,Cross-cultural care; Medical education; Scoping review; Serious games,exclude,,exclude,"S1: Scoping review of game-based learning, not a primary RCT.","AI-R1: Scoping review of game-based learning, not a primary RCT."
GatesM202031969473,article,"Gates, M and Hartling, L and Shulhan-Kilroy, J and MacGregor, T and Guitard, S and Wingert, A and Featherstone, R and Vandermeer, B and Poonai, N and Kircher, J and Perry, S and Graham, TAD and Scott, SD and Ali, S",2020,Digital Technology Distraction for Acute Pain in Children: A Meta-analysis.,Pediatrics,"CONTEXT: Digital distraction is being integrated into pediatric pain care, but its efficacy is currently unknown. OBJECTIVE: To determine the effect of digital technology distraction on pain and distress in children experiencing acutely painful conditions or procedures. DATA SOURCES: Medline, Embase, Cochrane Library, Cumulative Index to Nursing and Allied Health Literature, PsycINFO, Institute of Electrical and Electronics Engineers Xplore, Ei Compendex, Web of Science, and gray literature sources. STUDY SELECTION: Quantitative studies of digital technology distraction for acutely painful conditions or procedures in children. DATA EXTRACTION: Performed by 1 reviewer with verification. Outcomes were child pain and distress. RESULTS: There were 106 studies (<i>n</i> = 7820) that reported on digital technology distractors (eg, virtual reality and video games) used during common procedures (eg, venipuncture, dental, and burn treatments). No studies reported on painful conditions. For painful procedures, digital distraction resulted in a modest but clinically important reduction in self-reported pain (standardized mean difference [SMD] -0.48; 95% confidence interval [CI] -0.66 to -0.29; 46 randomized controlled trials [RCTs]; <i>n</i> = 3200), observer-reported pain (SMD -0.68; 95% CI -0.91 to -0.45; 17 RCTs; <i>n</i> = 1199), behavioral pain (SMD -0.57; 95% CI -0.94 to -0.19; 19 RCTs; <i>n</i> = 1173), self-reported distress (SMD -0.49; 95% CI -0.70 to -0.27; 19 RCTs; <i>n</i> = 1818), observer-reported distress (SMD -0.47; 95% CI -0.77 to -0.17; 10 RCTs; <i>n</i> = 826), and behavioral distress (SMD -0.35; 95% CI -0.59 to -0.12; 17 RCTs; <i>n</i> = 1264) compared with usual care. LIMITATIONS: Few studies directly compared different distractors or provided subgroup data to inform applicability. CONCLUSIONS: Digital distraction provides modest pain and distress reduction for children undergoing painful procedures; its superiority over nondigital distractors is not established. Context, preferences, and availability should inform the choice of distractor.",10.1542/peds.2019-1139,31969473,,exclude,,exclude,"S1: Meta-analysis of digital distraction for pediatric pain, not a primary RCT or nursing education.","AI-R1: Meta-analysis of digital distraction for pediatric pain, not a primary RCT or nursing education."
